model,dataset,total_s,fit_s,pred_s,timed_out
AdaptiveAbstractionNetClassifier,Breast Cancer,8.106173667125404,8.104732749983668,0.0011934998910874128,0.0
AdaptiveAbstractionNetClassifier,Digits,23.056250374997035,23.05419912491925,0.001637292094528675,0.0
AdaptiveAbstractionNetClassifier,Balance Scale,1.5369350840337574,1.5357800829224288,0.0009142919443547726,0.0
AdaptiveAbstractionNetClassifier,Blood Transfusion,10.501199416117743,10.49878279096447,0.002142749959602952,0.0
AdaptiveAbstractionNetClassifier,Haberman,4.4842175839003175,4.482779291924089,0.001159791136160493,0.0
AdaptiveAbstractionNetClassifier,Seeds,3.314130417071283,3.312961332965642,0.000931665999814868,0.0
AdaptiveAbstractionNetClassifier,Teaching Assistant,2.1575924581848085,2.1566580838989466,0.0007186250295490026,0.0
AdaptiveAbstractionNetClassifier,Zoo,1.3973254160955548,1.396231124876067,0.0008497501257807016,0.0
AdaptiveAbstractionNetClassifier,Planning Relax,2.2192002499941736,2.217853832989931,0.0010350828524678946,0.0
AdaptiveAbstractionNetClassifier,Ionosphere,3.9560878751799464,3.9548324579373,0.000942333834245801,0.0
AdaptiveAbstractionNetClassifier,Sonar,2.6149295838549733,2.6137813329696655,0.0008929579053074121,0.0
AdaptiveAbstractionNetClassifier,Glass,2.53623399999924,2.534968749852851,0.0010267088655382395,0.0
AdaptiveAbstractionNetClassifier,Vehicle,9.559935291064903,9.5587337911129,0.0009468330536037683,0.0
AdaptiveAbstractionNetClassifier,Liver Disorders,1994.6549315000884,1994.6368296251167,0.01705291704274714,0.0
AdaptiveAbstractionNetClassifier,Heart Statlog,3.0093033749144524,3.0078767919912934,0.001110458979383111,0.0
AdaptiveAbstractionNetClassifier,Pima Indians Diabetes,8.641851084074005,8.640294417040423,0.0012105419300496578,0.0
AdaptiveAbstractionNetClassifier,Australian,10.898759708972648,10.897729208925739,0.0007242502178996801,0.0
AdaptiveAbstractionNetClassifier,Monks-1,4.798350208904594,4.797225417103618,0.0008397090714424849,0.0
AdaptiveDensityCompressedKNN,Iris,0.0031758330296725035,0.0029623331502079964,-1.0,0.0
AdaptiveDensityCompressedKNN,Wine,0.001933499937877059,0.0010244590230286121,0.0006867500487715006,0.0
AdaptiveDensityCompressedKNN,Breast Cancer,0.00518162501975894,0.0037275420036166906,0.0011998750269412994,0.0
AdaptiveDensityCompressedKNN,Digits,0.009684958960860968,0.00657245796173811,0.0028904168866574764,0.0
AdaptiveDensityCompressedKNN,Balance Scale,0.0007825000211596489,0.0006174580194056034,-1.0,0.0
AdaptiveDensityCompressedKNN,Blood Transfusion,0.002963416976854205,0.0014854578766971827,0.0012738751247525215,0.0
AdaptiveDensityCompressedKNN,Haberman,0.0017012921161949635,0.0007968328427523375,0.0006576660089194775,0.0
AdaptiveDensityCompressedKNN,Seeds,0.0018272919114679098,0.0011085830628871918,0.0005408329889178276,0.0
AdaptiveDensityCompressedKNN,Teaching Assistant,0.0010154170449823141,0.0008507911115884781,-1.0,0.0
AdaptiveDensityCompressedKNN,Zoo,0.001881083007901907,0.001711375080049038,-1.0,0.0
AdaptiveDensityCompressedKNN,Planning Relax,0.0017774589359760284,0.000989292049780488,0.0005767501424998045,0.0
AdaptiveDensityCompressedKNN,Ionosphere,0.0023557080421596766,0.001463583903387189,0.0007148329168558121,0.0
AdaptiveDensityCompressedKNN,Sonar,0.0017337501049041748,0.0010660840198397636,0.00048212497495114803,0.0
AdaptiveDensityCompressedKNN,Glass,0.0014804999809712172,0.0008282498456537724,0.0004851659759879112,0.0
AdaptiveDensityCompressedKNN,Vehicle,0.004160874988883734,0.0025390409864485264,0.00141120795160532,0.0
AdaptiveDensityCompressedKNN,Liver Disorders,0.05370554095134139,0.03713283292017877,0.01625841693021357,0.0
AdaptiveDensityCompressedKNN,Heart Statlog,0.0026020000223070383,0.0014494999777525663,0.0009264999534934759,0.0
AdaptiveDensityCompressedKNN,Pima Indians Diabetes,0.00451987492851913,0.003014334011822939,0.0013173329643905163,0.0
AdaptiveDensityCompressedKNN,Australian,0.013761000009253621,0.011632665991783142,0.001932959072291851,0.0
AdaptiveDensityCompressedKNN,Monks-1,0.0030265001114457846,0.0017350830603390932,0.0010878329630941153,0.0
AdaptiveKernelComplexity,Iris,0.020755750127136707,0.020410957979038358,7.520895451307297e-05,0.0
AdaptiveKernelComplexity,Wine,0.027200832962989807,0.02680491702631116,0.0001935830805450678,0.0
AdaptiveKernelComplexity,Breast Cancer,0.24689991702325642,0.2459152089431882,0.0007326249033212662,0.0
AdaptiveKernelComplexity,Digits,3.5454508329275995,3.5358996249269694,0.00926737510599196,0.0
AdaptiveKernelComplexity,Balance Scale,0.01134237484075129,0.010829458013176918,0.00023591588251292706,0.0
AdaptiveKernelComplexity,Blood Transfusion,0.21358691598288715,0.21272812504321337,0.0005713331047445536,0.0
AdaptiveKernelComplexity,Haberman,0.0344327911734581,0.03391908295452595,0.0002146249171346426,0.0
AdaptiveKernelComplexity,Seeds,0.025131332920864224,0.02473483420908451,0.00015316694043576717,0.0
AdaptiveKernelComplexity,Teaching Assistant,0.017178082838654518,0.016812292160466313,0.0001228339970111847,0.0
AdaptiveKernelComplexity,Zoo,0.013108500046655536,0.01273000007495284,0.00012783310376107693,0.0
AdaptiveKernelComplexity,Planning Relax,0.02559895906597376,0.02508625015616417,0.00020370818674564362,0.0
AdaptiveKernelComplexity,Ionosphere,0.10376679082401097,0.1030343750026077,0.0004201659467071295,0.0
AdaptiveKernelComplexity,Sonar,0.06836054101586342,0.06778833316639066,0.0002635421697050333,0.0
AdaptiveKernelComplexity,Glass,0.02876558410935104,0.028368207858875394,0.00014141714200377464,0.0
AdaptiveKernelComplexity,Vehicle,0.4036668750923127,0.4022224999498576,0.0011824590619653463,0.0
AdaptiveKernelComplexity,Liver Disorders,442.30715270899236,435.34931395901367,6.695251333061606,0.0
AdaptiveKernelComplexity,Heart Statlog,0.03728804108686745,0.03673566714860499,0.00022654212079942226,0.0
AdaptiveKernelComplexity,Pima Indians Diabetes,0.25009358301758766,0.2491598748601973,0.0006634998135268688,0.0
AdaptiveKernelComplexity,Australian,0.6938714999705553,0.6916926251724362,0.001898209098726511,0.0
AdaptiveKernelComplexity,Monks-1,0.13126204092986882,0.12972383294254541,0.0013095410540699959,0.0
AdaptiveRandomnessNetwork,Iris,0.07319249981082976,0.07121516717597842,0.0018269589636474848,0.0
AdaptiveRandomnessNetwork,Wine,0.08074254216626287,0.07891395804472268,0.001679333858191967,0.0
AdaptiveRandomnessNetwork,Breast Cancer,0.12457820889540017,0.12163029192015529,0.0027553332038223743,0.0
AdaptiveRandomnessNetwork,Digits,0.2317603339906782,0.20323400013148785,0.028237499995157123,0.0
AdaptiveRandomnessNetwork,Balance Scale,0.05195079208351672,0.05001762509346008,0.0017438328359276056,0.0
AdaptiveRandomnessNetwork,Blood Transfusion,0.07244795910082757,0.0672048341948539,0.005036625079810619,0.0
AdaptiveRandomnessNetwork,Haberman,0.0788178751245141,0.0768011249601841,0.0018372081685811281,0.0
AdaptiveRandomnessNetwork,Seeds,0.08640404208563268,0.0838938329834491,0.0023493750486522913,0.0
AdaptiveRandomnessNetwork,Teaching Assistant,0.09227445814758539,0.09043512516655028,0.0016956250183284283,0.0
AdaptiveRandomnessNetwork,Zoo,0.08427829085849226,0.08245533308945596,0.0016755410470068455,0.0
AdaptiveRandomnessNetwork,Planning Relax,0.09792699990794063,0.09595454204827547,0.0018062919843941927,0.0
AdaptiveRandomnessNetwork,Ionosphere,0.1252524999435991,0.1232746250461787,0.0018244169186800718,0.0
AdaptiveRandomnessNetwork,Sonar,0.0978890829719603,0.09594733291305602,0.001772040966898203,0.0
AdaptiveRandomnessNetwork,Glass,0.07609358383342624,0.07410495798103511,0.0018172089476138353,0.0
AdaptiveRandomnessNetwork,Vehicle,0.10229008295573294,0.09847645903937519,0.0036523749586194754,0.0
AdaptiveRandomnessNetwork,Liver Disorders,0.3310250830836594,0.32224599993787706,0.008549000136554241,0.0
AdaptiveRandomnessNetwork,Heart Statlog,0.05130820791237056,0.049493208061903715,0.0016512498259544373,0.0
AdaptiveRandomnessNetwork,Pima Indians Diabetes,0.08226370788179338,0.07831125007942319,0.003764042165130377,0.0
AdaptiveRandomnessNetwork,Australian,0.004469666862860322,0.0042208340018987656,0.00010499986819922924,0.0
AdaptiveRandomnessNetwork,Monks-1,0.04984637489542365,0.04760366608388722,0.0019011248368769884,0.0
BaggedDecisionTrees,Iris,0.004197416128590703,0.003260707948356867,0.0008050000760704279,0.0
BaggedDecisionTrees,Wine,0.0053877499885857105,0.004859332926571369,0.0004148329608142376,0.0
BaggedDecisionTrees,Breast Cancer,0.02909624995663762,0.028296374948695302,0.0006646248511970043,0.0
BaggedDecisionTrees,Digits,0.09332254203036427,0.09094337513670325,0.0022326249163597822,0.0
BaggedDecisionTrees,Balance Scale,0.00304095889441669,0.0025612919125705957,0.00035450002178549767,0.0
BaggedDecisionTrees,Blood Transfusion,0.007550041889771819,0.006567582953721285,0.0008499589748680592,0.0
BaggedDecisionTrees,Haberman,0.004351957933977246,0.003757165977731347,0.000470832921564579,0.0
BaggedDecisionTrees,Seeds,0.00470604095607996,0.0041433339938521385,0.0004410829860717058,0.0
BaggedDecisionTrees,Teaching Assistant,0.0036189169622957706,0.0031003751792013645,0.0004052079748362303,0.0
BaggedDecisionTrees,Zoo,0.00366245792247355,0.0031733328942209482,0.00036929198540747166,0.0
BaggedDecisionTrees,Planning Relax,0.007569792214781046,0.006676666904240847,0.0007418328896164894,0.0
BaggedDecisionTrees,Ionosphere,0.024886582978069782,0.024198083905503154,0.0005561669822782278,0.0
BaggedDecisionTrees,Sonar,0.020549624925479293,0.019996707793325186,0.00042874994687736034,0.0
BaggedDecisionTrees,Glass,0.006436957977712154,0.005831332877278328,0.0004943329840898514,0.0
BaggedDecisionTrees,Vehicle,0.02858283300884068,0.027605042094364762,0.0008567080367356539,0.0
BaggedDecisionTrees,Liver Disorders,0.17165425000712276,0.1628972499165684,0.00838379212655127,0.0
BaggedDecisionTrees,Heart Statlog,0.00546837504953146,0.004821083042770624,0.0005237499717622995,0.0
BaggedDecisionTrees,Pima Indians Diabetes,0.016216832911595702,0.015212999889627099,0.000877707963809371,0.0
BaggedDecisionTrees,Australian,0.019025333924219012,0.017720166128128767,0.0011639159638434649,0.0
BaggedDecisionTrees,Monks-1,0.004514708183705807,0.003695917082950473,0.00069845886901021,0.0
BiasVarianceBalancer,Iris,0.024533458054065704,0.023965541971847415,0.0004152089823037386,0.0
BiasVarianceBalancer,Wine,0.03823245782405138,0.037708374904468656,0.00038029206916689873,0.0
BiasVarianceBalancer,Breast Cancer,0.3257700828835368,0.3250423341523856,0.000557041959837079,0.0
BiasVarianceBalancer,Digits,0.6255044999998063,0.6238363329321146,0.001251082867383957,0.0
BiasVarianceBalancer,Balance Scale,0.023306417046114802,0.022692750208079815,0.00043933303095400333,0.0
BiasVarianceBalancer,Blood Transfusion,0.05842854198999703,0.057512500090524554,0.0007387080695480108,0.0
BiasVarianceBalancer,Haberman,0.0308232088573277,0.030273000011220574,0.000389833003282547,0.0
BiasVarianceBalancer,Seeds,0.036158917006105185,0.0356120839715004,0.0003963750787079334,0.0
BiasVarianceBalancer,Teaching Assistant,0.027306833071634173,0.02678299997933209,0.00037229200825095177,0.0
BiasVarianceBalancer,Zoo,0.022968207951635122,0.022170125041157007,0.000640875194221735,0.0
BiasVarianceBalancer,Planning Relax,0.0543915000744164,0.05378337483853102,0.00043595791794359684,0.0
BiasVarianceBalancer,Ionosphere,0.19731395784765482,0.19656370813027024,0.0005713750142604113,0.0
BiasVarianceBalancer,Sonar,0.1925801660399884,0.19186833314597607,0.0005435841158032417,0.0
BiasVarianceBalancer,Glass,0.04661954194307327,0.046066374983638525,0.0003928330261260271,0.0
BiasVarianceBalancer,Vehicle,0.1960692498832941,0.19513783301226795,0.0007647920865565538,0.0
BiasVarianceBalancer,Liver Disorders,0.8445324159692973,0.8245054159779102,0.019726125057786703,0.0
BiasVarianceBalancer,Heart Statlog,0.04369283304549754,0.04290525009855628,0.0005917497910559177,0.0
BiasVarianceBalancer,Pima Indians Diabetes,0.12445600004866719,0.12348083290271461,0.0007820420432835817,0.0
BiasVarianceBalancer,Australian,0.1361867079976946,0.13521229196339846,0.0007432911079376936,0.0
BiasVarianceBalancer,Monks-1,0.033485166961327195,0.03275704197585583,0.0005629591178148985,0.0
BiasVarianceOptimizedKNNEnsemble,Iris,0.024307750165462494,0.022227208130061626,0.0019086669199168682,0.0
BiasVarianceOptimizedKNNEnsemble,Wine,0.0173336670268327,0.015814834041520953,0.0013645421713590622,0.0
BiasVarianceOptimizedKNNEnsemble,Breast Cancer,0.022139166947454214,0.019949958892539144,0.001993332989513874,0.0
BiasVarianceOptimizedKNNEnsemble,Digits,0.08416579104959965,0.07512554083950818,0.008846041979268193,0.0
BiasVarianceOptimizedKNNEnsemble,Balance Scale,0.015173999825492501,0.014089124975726008,0.0009317079093307257,0.0
BiasVarianceOptimizedKNNEnsemble,Blood Transfusion,0.02389791584573686,0.02182216616347432,0.0018951250240206718,0.0
BiasVarianceOptimizedKNNEnsemble,Haberman,0.020873208064585924,0.0193576670717448,0.0013346660416573286,0.0
BiasVarianceOptimizedKNNEnsemble,Seeds,0.01911849994212389,0.017697209026664495,0.0012564579956233501,0.0
BiasVarianceOptimizedKNNEnsemble,Teaching Assistant,0.018517500022426248,0.016942375106737018,0.001410915981978178,0.0
BiasVarianceOptimizedKNNEnsemble,Zoo,0.01939849997870624,0.0182799999602139,0.0009539579041302204,0.0
BiasVarianceOptimizedKNNEnsemble,Planning Relax,0.017704583937302232,0.016162916785106063,0.001383249880746007,0.0
BiasVarianceOptimizedKNNEnsemble,Ionosphere,0.01866329205222428,0.01651545916683972,0.001904624979943037,0.0
BiasVarianceOptimizedKNNEnsemble,Sonar,0.01890745898708701,0.017506958916783333,0.0012290000449866056,0.0
BiasVarianceOptimizedKNNEnsemble,Glass,0.024195333011448383,0.019866124959662557,0.004127708030864596,0.0
BiasVarianceOptimizedKNNEnsemble,Vehicle,0.04972300003282726,0.045088708866387606,0.004452667199075222,0.0
BiasVarianceOptimizedKNNEnsemble,Liver Disorders,0.4385350418742746,0.3858468329999596,0.0520432919729501,0.0
BiasVarianceOptimizedKNNEnsemble,Heart Statlog,0.023303250083699822,0.0200701670255512,0.0030678329057991505,0.0
BiasVarianceOptimizedKNNEnsemble,Pima Indians Diabetes,0.03546783281490207,0.031241790857166052,0.004029375035315752,0.0
BiasVarianceOptimizedKNNEnsemble,Australian,0.09326179209165275,0.07699500001035631,0.016051708022132516,0.0
BiasVarianceOptimizedKNNEnsemble,Monks-1,0.027290666941553354,0.02473254199139774,0.002383999992161989,0.0
DynamicBiasVarianceForest,Iris,0.007951958104968071,0.005899999989196658,0.0018892500083893538,0.0
DynamicBiasVarianceForest,Wine,0.00525891687721014,0.004615625133737922,0.0004957078490406275,0.0
DynamicBiasVarianceForest,Breast Cancer,0.01195208402350545,0.010919417021796107,0.0008685421198606491,0.0
DynamicBiasVarianceForest,Digits,0.023123625200241804,0.020007249899208546,0.002891666954383254,0.0
DynamicBiasVarianceForest,Balance Scale,0.0056810830719769,0.004850083962082863,0.0006464170292019844,0.0
DynamicBiasVarianceForest,Blood Transfusion,0.017172457883134484,0.015514417085796595,0.0014946658629924059,0.0
DynamicBiasVarianceForest,Haberman,0.0065335838589817286,0.005671291146427393,0.000694249989464879,0.0
DynamicBiasVarianceForest,Seeds,0.006891374941915274,0.006264750147238374,0.00048283301293849945,0.0
DynamicBiasVarianceForest,Teaching Assistant,0.004096125019714236,0.0034657081123441458,0.0004892081487923861,0.0
DynamicBiasVarianceForest,Zoo,0.004236500011757016,0.00342383305542171,0.0006548331584781408,0.0
DynamicBiasVarianceForest,Planning Relax,0.01413120818324387,0.012340417131781578,0.0015992498956620693,0.0
DynamicBiasVarianceForest,Ionosphere,0.009592709131538868,0.007800541818141937,0.0014017079956829548,0.0
DynamicBiasVarianceForest,Sonar,0.00905229221098125,0.007637500064447522,0.0012198342010378838,0.0
DynamicBiasVarianceForest,Glass,0.007287624990567565,0.006092416821047664,0.0010411250405013561,0.0
DynamicBiasVarianceForest,Vehicle,0.015225416980683804,0.012850917177274823,0.0022007080260664225,0.0
DynamicBiasVarianceForest,Liver Disorders,0.06080958293750882,0.053047790890559554,0.007502832915633917,0.0
DynamicBiasVarianceForest,Heart Statlog,0.007435083854943514,0.0062972919549793005,0.000980542041361332,0.0
DynamicBiasVarianceForest,Pima Indians Diabetes,0.014918166911229491,0.01286454196088016,0.0018788750749081373,0.0
DynamicBiasVarianceForest,Australian,0.02396974992007017,0.018653708044439554,0.005141791887581348,0.0
DynamicBiasVarianceForest,Monks-1,0.007960708811879158,0.006274624960497022,0.0015060000587254763,0.0
CompressibilityAdaptiveLR,Iris,0.00012099999003112316,-1.0,-1.0,0.0
CompressibilityAdaptiveLR,Wine,0.00016379193402826786,-1.0,-1.0,0.0
CompressibilityAdaptiveLR,Breast Cancer,0.12087108287960291,0.12054445804096758,0.00012725009582936764,0.0
CompressibilityAdaptiveLR,Digits,0.0003335829824209213,-1.0,-1.0,0.0
CompressibilityAdaptiveLR,Balance Scale,0.10482145892456174,0.1043982079718262,0.00018229102715849876,0.0
CompressibilityAdaptiveLR,Blood Transfusion,0.16144558414816856,0.16102962498553097,0.00018837489187717438,0.0
CompressibilityAdaptiveLR,Haberman,0.06500025000423193,0.06459691701456904,0.0001443750225007534,0.0
CompressibilityAdaptiveLR,Seeds,0.00013658287934958935,-1.0,-1.0,0.0
CompressibilityAdaptiveLR,Teaching Assistant,0.00017962511628866196,-1.0,-1.0,0.0
CompressibilityAdaptiveLR,Zoo,0.00012537511065602303,-1.0,-1.0,0.0
CompressibilityAdaptiveLR,Planning Relax,0.086689000017941,0.08643095893785357,9.400001727044582e-05,0.0
CompressibilityAdaptiveLR,Ionosphere,0.13645729213021696,0.1359787080436945,0.00025154207833111286,0.0
CompressibilityAdaptiveLR,Sonar,0.15133104100823402,0.1509752080310136,0.00016112509183585644,0.0
CompressibilityAdaptiveLR,Glass,0.00013424991630017757,-1.0,-1.0,0.0
CompressibilityAdaptiveLR,Vehicle,0.0001996250357478857,-1.0,-1.0,0.0
CompressibilityAdaptiveLR,Liver Disorders,0.00035775010474026203,-1.0,-1.0,0.0
CompressibilityAdaptiveLR,Heart Statlog,0.08914229180663824,0.08869274985045195,0.0001859581097960472,0.0
CompressibilityAdaptiveLR,Pima Indians Diabetes,0.16617541713640094,0.16576308314688504,0.0001805420033633709,0.0
CompressibilityAdaptiveLR,Australian,0.2639840829651803,0.2636793749406934,0.00013200007379055023,0.0
CompressibilityAdaptiveLR,Monks-1,0.07163999998010695,0.07124454202130437,0.00016249995678663254,0.0
CompressionGuidedForest,Iris,0.029495334019884467,0.024821833008900285,0.004494416993111372,0.0
CompressionGuidedForest,Wine,0.036781291011720896,0.03098916681483388,0.005626084050163627,0.0
CompressionGuidedForest,Breast Cancer,0.09476549993269145,0.08914950001053512,0.005435124970972538,0.0
CompressionGuidedForest,Digits,0.28785266703926027,0.26596900005824864,0.021664832951501012,0.0
CompressionGuidedForest,Balance Scale,0.022481875028461218,0.019059665966778994,0.0032540832180529833,0.0
CompressionGuidedForest,Blood Transfusion,0.070731540909037,0.0640924999024719,0.00646162498742342,0.0
CompressionGuidedForest,Haberman,0.03090725000947714,0.026732292026281357,0.003988875076174736,0.0
CompressionGuidedForest,Seeds,0.03040379099547863,0.026475541992112994,0.003773583099246025,0.0
CompressionGuidedForest,Teaching Assistant,0.028948749881237745,0.02444587484933436,0.004309708019718528,0.0
CompressionGuidedForest,Zoo,0.026231958996504545,0.02127887518145144,0.004746416816487908,0.0
CompressionGuidedForest,Planning Relax,0.05326991691254079,0.04869000008329749,0.0043830000795423985,0.0
CompressionGuidedForest,Ionosphere,0.08506962517276406,0.07883116602897644,0.006059708073735237,0.0
CompressionGuidedForest,Sonar,0.06635870900936425,0.06024354207329452,0.005942791001871228,0.0
CompressionGuidedForest,Glass,0.047226208029314876,0.04266520799137652,0.004407583037391305,0.0
CompressionGuidedForest,Vehicle,0.13706829212605953,0.13060970790684223,0.006277125095948577,0.0
CompressionGuidedForest,Liver Disorders,0.8262121248990297,0.7646033749915659,0.06132608302868903,0.0
CompressionGuidedForest,Heart Statlog,0.031773332972079515,0.028101541800424457,0.003497541882097721,0.0
CompressionGuidedForest,Pima Indians Diabetes,0.08010637504048645,0.07326158415526152,0.006651916075497866,0.0
CompressionGuidedForest,Australian,0.09742629202082753,0.08965787501074374,0.0075484581757336855,0.0
CompressionGuidedForest,Monks-1,0.03255183296278119,0.027315791929140687,0.005054667126387358,0.0
CompressionGuidedPruner,Iris,0.03958970797248185,-1.0,-1.0,0.0
CompressionGuidedPruner,Wine,0.06586429197341204,-1.0,-1.0,0.0
CompressionGuidedPruner,Breast Cancer,0.16289600008167326,-1.0,-1.0,0.0
CompressionGuidedPruner,Digits,1.0399849999230355,-1.0,-1.0,0.0
